Temperature,Humidity,Moisture,pH,N,P,K,Label
0.3818872133645424,0.2967979792251787,0.5444685581062773,0.6195036022416955,0.32042646240311223,0.24856624667717692,0.1827396674472452,0
0.32367253988986183,0.6370917050295903,0.9171991999867866,0.4037955228394107,0.02280556244322595,0.06662241590083769,0.1033074404740951,1
0.7651008676050326,0.006042419580928632,0.2308922918332297,0.3020046324862186,0.0638934086086726,0.1324948921435221,0.1231937312577619,1
0.25216502554048165,0.2545789749558065,0.28852514678105556,0.4751948009396649,0.10672541211627004,0.40941741973871354,0.28114451100002136,0
0.40099913790584046,0.32330041986142694,0.27831011040887377,0.5800085618853503,0.3115222519744938,0.43866308756808386,0.5130987850887081,0
0.8828614693720171,0.9323958849015219,0.5476424887096485,0.05434068406056941,0.26839371097908027,0.37255113273406815,0.8484958165408631,1
0.6432427814667936,0.35342383349158124,0.45120905937506195,0.5815276018990558,0.231384358116928,0.453285921482769,0.2670866762067676,0
0.2408808949584797,0.260093177629471,0.011168737129419765,0.3323710071507631,0.7930458702387145,0.9265723413369495,0.7478010289140373,1
0.5139035406951757,0.045741751832640565,0.038759637757325605,0.5525272844954983,0.08194445744269233,0.06280748438694714,0.22406180417321822,1
0.5880570993537952,0.1293087177623772,0.1527029964990828,0.4569663207751978,0.4896064605468623,0.4240402536533987,0.2389710066202602,0
0.421259029870747,0.6316672524921196,0.6715319562960411,0.46796347122780074,0.14234766585692285,0.22095225093281567,0.01935847615430715,1
0.2634267186512727,0.09658539966677443,0.25547518939135605,0.837049589663299,0.8829979963746253,0.1713457219067692,0.608058899190177,1
0.5816068248211073,0.3401726131734571,0.5580886066025197,0.2868338392401722,0.45398961883238864,0.48253158931213935,0.2881734283966483,0
0.39544769319740253,0.106631905769102,0.06969520018807734,0.8288672709755036,0.8014932543245229,0.48134522225307075,0.7516692152972859,1
0.3934993266704439,0.09178996170256112,0.07552424498856306,0.2846543009127079,0.2415066209247175,0.12490862769598138,0.8542454949892893,1
0.44062455930442473,0.13633878514314163,0.3270574737129174,0.6331868009704871,0.6349320010847382,0.8131790003987148,0.3380479630323179,1
0.09372886752895981,0.37396092374207324,0.4170819152673958,0.4432048386512804,0.48167145316718574,0.9398440170353245,0.8320900730958483,1
0.48504720142629293,0.16901403149705063,0.08402075707338344,0.35491502754217613,0.42965014842008414,0.6942453472090854,0.4822527982257696,1
0.2596388642034236,0.28614912218888877,0.38169781994195784,0.4740910550867931,0.6318761202913363,0.24171825193719226,0.865580411769344,1
0.5794567333102112,0.2467206931392445,0.3484911936325672,0.5617800817208833,0.1245338329735069,0.49715442322682446,0.31628909798315574,0
0.552700038952394,0.5437945625967249,0.6012187601739539,0.5010184811726597,0.3293306728317307,0.5117772571415096,0.3795493545527976,0
0.48162057421889787,0.3185227126119963,0.4737459079854752,0.2659497331579804,0.015523011434127189,0.2883502628479426,0.09279425654706813,1
0.4002824407355417,0.4606662676940742,0.18542894635810966,0.27468151913052746,0.49851067097548074,0.49715442322682446,0.520127702485335,0
0.05895352723749436,0.3771446147721706,0.2325013127857848,0.7238498203627375,0.029161168560360683,0.14651505769798978,0.13195070952381555,1
0.21179108494698945,0.6237641363770323,0.16745804903667874,0.49190424109042635,0.16015067468798058,0.5117772571415096,0.11245049348097652,0
0.11375330779853576,0.3874650854512671,0.37874782640653837,0.08523836810687074,0.07550737206379735,0.24547404719756238,0.18901646164906316,1
0.33171841144363484,0.2247637292400272,0.2306399406720254,0.5754514418442336,0.3738517249748228,0.43866308756808386,0.2389710066202602,0
0.2543151170513777,0.3096639896503341,0.4483715492716781,0.30202423937722817,0.1957675164024543,0.5556457588855651,0.11245049348097652,0
0.5701396700963284,0.5692184155326607,0.17445724062502552,0.46304248083002014,0.3382348832603491,0.5556457588855651,0.21788425443037954,0
0.3218876080280629,0.23225384906275814,0.19877751002213737,0.40057623291132655,0.6845422692169147,0.5534842712311371,0.6608578134862829,1
0.518767670975069,0.83575939483516,0.8643464472024002,0.29948727762872923,0.6417291305519537,0.2904404674640732,0.7889831104218963,1
0.5262593020577788,0.4190555326643323,0.7478687952951997,0.8440911225280399,0.18947781720053872,0.23909958270515663,0.0661401290614452,1
0.14227145942801772,0.46174485539438664,0.528010999506651,0.6149464822005788,0.16905488511659902,0.3216804162506027,0.57635904165835,0
0.29566093780949115,0.3692263436513448,0.8746508413112506,0.7298300169833705,0.16783677212894504,0.11973667126040421,0.03256962896939722,1
0.376526770390272,0.4984532483698731,0.2201706817229598,0.30557872757451215,0.2978676802374758,0.7127337149966111,0.2112558864169272,1
0.8150301861630767,0.16042039290326238,0.21448309941249252,0.23737551016090025,0.07499160985420622,0.08248939949900683,0.003444761830676893,1
0.0699525129128602,0.25574599488748556,0.17364540619211086,0.5677660982448332,0.19405545901852483,0.21824494193465913,0.13071649503435814,1
0.6823263419649539,0.46671708538329765,0.38116271954282666,0.45675610096753433,0.35167332988676164,0.37001669534887666,0.7327952279571586,1
0.6379870022179366,0.23608890009330769,0.5189309671758228,0.3430383197472789,0.41837277711791493,0.3655489179946581,0.4287517763291856,0
0.23090300948828751,0.10234402525456648,0.17351140392389755,0.3719000800076851,0.5341275126899545,0.2778119145065472,0.48498311550220063,0
0.21391848612558068,0.4481938577381824,0.7738017023700663,0.13314466834430222,0.19499189454267654,0.007838365372329261,0.0186682169929607,1
0.5065925209965123,0.37730684685564214,0.13302959311562154,0.5845656819264671,0.24919277897416484,0.3655489179946581,0.28114451100002136,0
0.35590264405703326,0.093296020259858,0.4188705293824757,0.9562086314799476,0.46670760915618403,0.606046185709033,0.4176269895578463,1
0.4339672077395796,0.22938624795565188,0.2711217514803014,0.5405135215290051,0.39166014583205966,0.29243474842123235,0.1616529152573646,0
0.4682707222154547,0.28928929320552416,0.340043261820416,0.35419324455377393,0.21296773348196021,0.12931435954591963,0.1388984218090026,1
0.2330844950888133,0.39131408793496997,0.8478432304622144,0.09562780163403112,0.37544146507631426,0.9394291969158106,0.6210424040305893,1
0.5691840738692635,0.5488793331839121,0.44553403916829426,0.6741890427350965,0.1245338329735069,0.14620640927438086,0.3373758501730364,0
0.324925696460667,0.3174351560564855,0.6040754209209588,0.5915161223968155,0.30759630026976176,0.20462659386524631,0.25293478876956965,1
0.48341931249018827,0.22337697362533976,0.6084071191025262,0.5344373614741826,0.3293306728317307,0.33630325016528784,0.3795493545527976,0
0.6400014030470718,0.25785808744002175,0.0938497750259909,0.7196986676236083,0.19395117812615728,0.21841682566674092,0.20324007083394705,1
0.18551218870270464,0.5135941069879768,0.4294548152491192,0.43721880059702517,0.5697443544044282,0.058469405786269954,0.48498311550220063,0
0.3947877624299185,0.2440242238884634,0.5236601506814624,0.3232907995691063,0.21357593725969118,0.1315835753596957,0.23194208922363332,0
0.3988490463949444,0.5720689687406293,0.4544249041588969,0.4873471210493095,0.4896064605468623,0.38017175190934327,0.32331801537978255,0
0.3257459350244792,0.6256901858418757,0.3475453569314393,0.6012751220772286,0.24028856854554645,0.5848914267149353,0.11947941087760339,0
0.21114138852403025,0.4218625022515175,0.4630644229962775,0.24081779410537724,0.10957321544183682,0.23024869080290505,0.29786998261805386,1
0.44519546340759214,0.10280627712612897,0.3832979842340756,0.7091269630503252,0.5697443544044282,0.0730922397009551,0.140566163067484,0
0.32932942087597267,0.3801574000636107,0.6167304820724521,0.6179845622279898,0.6053611961189019,0.23394341276249175,0.12650832827423025,0
0.7259649586937875,0.6224307025631122,0.6762914808202608,0.5860333101014268,0.29914769048766726,0.8809261667513595,0.4608170396212655,1
0.19005127078126288,0.588787078095472,0.16405303691261813,0.35215255982951227,0.5341275126899545,0.23394341276249175,0.48498311550220063,0
0.1172453132106846,0.1696387295572137,0.30245697972151875,0.18829784831853108,0.7234694726049886,0.718762665355483,0.6100071986182551,1
0.6093191154059894,0.26243725677236845,0.08895360284305937,0.4189903204325582,0.18686330597383588,0.38017175190934327,0.46389636331232,0
0.051394933179693625,0.15230216501873978,0.1567477679742446,0.7528805196234911,0.5665073771139045,0.7188583107354958,0.6629761899192312,1
0.4303837218880862,0.3300030719990828,0.18769895444081672,0.460004400802609,0.08891699125903318,0.160829243189066,0.2670866762067676,0
0.059647356007780095,0.26291364273764467,0.5844512314331385,0.9154462964195327,0.6491903639296857,0.525572614041251,0.6371793584550978,1
0.6195917748469371,0.5703740452115669,0.07457688498591461,0.6255797622965178,0.20467172683107274,0.1315835753596957,0.2038264196371258,0
0.20099610324702172,0.28711703786580145,0.20872259972753252,0.6170631344370916,0.19451142336482555,0.4460050389779702,0.4441806028710955,1
0.43611729925047565,0.1479528765820635,0.2624200538299243,0.3719000800076851,0.3293306728317307,0.17545207710375116,0.5130987850887081,0
0.4826961033227393,0.5540994267620449,0.5572153684846537,0.06290435994274685,0.23527957229866767,0.33725823989521864,0.6277571052323615,1
0.4845796506298919,0.2695493019530168,0.31733323095426935,0.8499330830621055,0.26814039587632404,0.22754142763192808,0.1800620321173204,1
0.08553409283105262,0.20638283323769263,0.14577800796404722,0.13176693821372604,0.14016495766061882,0.026058786180688836,0.030188073243833463,1
0.3998936662031864,0.6718044333831799,0.12410958116583645,0.605785746650868,0.35787141653408666,0.11052258629779485,0.884479133892369,1
0.49098507488980364,0.28103699890818634,0.06507876590335196,0.5325992960765269,0.07211933476819782,0.06324739118426877,0.19347370145678155,1
0.4903696587497611,0.2838902940408738,0.7906663906364115,0.5806137722363609,0.6558693764102104,0.7400959104026327,0.1550812566047619,1
0.8626693763990769,0.2946775637992693,0.23759013969550594,0.6567411618782668,0.2945446909996281,0.10956290046583964,0.1753598406937187,1
0.38435046793727073,0.2787700596156971,0.028514818470394054,0.6673138464688302,0.2709708350446581,0.7906417980704725,0.722133226475596,1
0.5186924243041935,0.18449097896886296,0.8561635661339586,0.26037465043478586,0.20247396064160297,0.1267068756185228,0.021990167925986376,1
0.45809601247296844,0.4222223203757954,0.12338205876411654,0.29442903930870007,0.3382348832603491,0.058469405786269954,0.44280961112243933,0
0.3600609504929994,0.667147103155036,0.7574554464898284,0.4653637578098933,0.8029938265791837,0.8498883722073467,0.16561806803298254,1
0.2568561743528646,0.28319492592684653,0.18510311841163266,0.8474265705014346,0.49426942884871816,0.5243635242405934,0.841911213529036,1
0.41413858602798287,0.4286168045990763,0.6350797140743343,0.4888661610630151,0.4005643562606781,0.3070575823359175,0.4779541981055737,0
0.2133889892836533,0.617248148610529,0.3229247518528887,0.29875265445592253,0.14360184433150713,0.2332493431165661,0.07835582219852816,1
0.5758732474587178,0.09764446456034803,0.1710522285009649,0.4569663207751978,0.4896064605468623,0.38017175190934327,0.18976858484387207,0
0.44837978057935296,0.23110935340964583,0.267497211018466,0.07315448153428833,0.011526579231826144,0.07092476808166566,0.22308772108496858,1
0.3470079510766733,0.583933433444066,0.11297785505170913,0.6255797622965178,0.4450854084037702,0.21932057884780662,0.15462399786073774,0
0.4772079370142665,0.17599615679018665,0.4565057449013784,0.7000127229680915,0.3471390936889675,0.1315835753596957,0.3303469327764095,0
0.5878182002970291,0.15958621534971895,0.48034082976980264,0.680265202789919,0.4094685666892965,0.1900749110184363,0.5482433720718425,0
0.5401279193881694,0.34114593814974686,0.5818561791119329,0.8990194058793732,0.4466795113890606,0.09395689168819249,0.17081118062224146,1
0.3699422605262311,0.4307739799997011,0.23839580162127452,0.45240920073408103,0.5608401439758097,0.5410229249708799,0.19679750224049894,0
0.46979123570411857,0.6816395760822982,0.24534131071030138,0.28252767074664614,0.6156216168777366,0.608117465373342,0.3980423488516477,1
0.634403516366443,0.5489563751625057,0.2688517433975943,0.35215255982951227,0.4361811979751518,0.39479458582402843,0.40063610674267813,0
0.23138080760181995,0.15111159770440702,0.26677090265511283,0.39772376024067996,0.543031723118573,0.35092608407997294,0.40766502413930505,0
0.6258031503228589,0.5408669674101627,0.30838771750474236,0.5055756012137766,0.27590541026002013,0.0730922397009551,0.2249131718270064,0
0.8222976259514387,0.4572839707027237,0.6096174587155095,0.4430662230340396,0.17415149433538313,0.625128616584345,0.6515069820449686,1
0.25240392459724786,0.46436428266657387,0.49206920486378913,0.37797624006250735,0.4717980396896255,0.5848914267149353,0.11947941087760339,0
0.6935902449099149,0.8640013890591252,0.8698713660743793,0.6313547247678712,0.14050012668812403,0.2307058542761407,0.20980946028858746,1
0.5228376568566158,0.26251429875096216,0.5675469736137991,0.6119084021731676,0.16905488511659902,0.17545207710375116,0.3373758501730364,0
0.25208591141267306,0.2855579502907121,0.2525012768342274,0.13675233448013285,0.3254117425690229,0.3117439319482805,0.12816393234773096,1
0.5238607685972352,0.1714705135141028,0.032415375142568786,0.623014981309183,0.17565657590582315,0.09620320104043978,0.15183087548793475,1
0.5032479342017853,0.6060444813004708,0.35378787915888377,0.32025271954169504,0.4628938292610071,0.48253158931213935,0.21085533703375267,0
0.029793216649851684,0.7714976312223649,0.7607729952097895,0.8005205231168342,0.1846090338953975,0.0012882198080010898,0.05538222653277021,1
0.35799730768791976,0.43686029630860695,0.34470784682805544,0.46304248083002014,0.4361811979751518,0.1315835753596957,0.302231263189902,0
0.34613733687861054,0.9233187040325666,0.9784463620485825,0.2972175013586183,0.009450367360883581,0.07419462482618897,0.2203924908483205,1
0.46812977285715,0.2650566840445558,0.19072563188442618,0.5192469613371269,0.2670011998314017,0.4679087553974542,0.11245049348097652,0
0.6157693899386776,0.517831415810633,0.18334810561562817,0.6514034425295128,0.4717980396896255,0.11696074144501056,0.12650832827423025,0
0.5395605908302514,0.4842411131437601,0.5637636268092873,0.5587420016934721,0.08001278083041477,0.11696074144501056,0.2038264196371258,0
0.6425260842964948,0.593332554832503,0.5972462460292166,0.3946856802132687,0.3115222519744938,0.5702685928002502,0.3795493545527976,0
0.7034994701023962,0.5161471641348687,0.8936188066117491,0.06357467288151358,0.3217867543550575,0.5871253500311282,0.26047848923156447,1
0.28847768216894804,0.3787706444489233,0.24955667469458429,0.716722163118853,0.4361811979751518,0.08771507361564025,0.21788425443037954,0
0.5115327445010156,0.23687164852693304,0.25134224652043813,0.6339223921544181,0.13964344798362804,0.04538422917957011,0.042436677161294734,1
0.22230264344470346,0.44841659309766874,0.09916863921524116,0.5830466419127616,0.4094685666892965,0.21932057884780662,0.16868183265399148,0
0.31762336709442757,0.5110517216943833,0.2955243383694024,0.6392511224198683,0.32042646240311223,0.043846571871584805,0.48498311550220063,0
0.08274444665197866,0.4887501440870617,0.6085908491312865,0.23518488557657163,0.07903653814968684,0.057828116603128935,0.16982882001757088,1
0.19709738920096964,0.14203375002635704,0.06571701016351197,0.5237423207982621,0.1639952236245741,0.13035996092087426,0.053370652015090336,1
0.33147951238686874,0.17491756908987421,0.5474952355498867,0.6954556029269747,0.20467172683107274,0.5702685928002502,0.21788425443037954,0
0.31016611414078105,0.2575324785416932,0.3371548625406754,0.8595180377994909,0.10950815139771197,0.08745742351546455,0.06257234070325256,1
0.699861857920389,0.49633670378297806,0.43191399067205194,0.353671599843218,0.41837277711791493,0.20469774493312146,0.2881734283966483,0
0.5264237330602917,0.1484891954351044,0.28953433519064165,0.3598976663696694,0.865429868892215,0.13079741457280666,0.24052581444196183,1
0.5610870935742558,0.1578232892622886,0.3245852768688574,0.22006458091596687,0.2483298575093804,0.6918367376633965,0.6478305896440001,1
0.820491155933194,0.19111872919886763,0.25124373949796486,0.23756173672605813,0.05893413913782577,0.3149951632405974,0.26664534208660806,1
0.6544710371348061,0.10519457846253505,0.3040368686795538,0.5420325615427106,0.1957675164024543,0.08771507361564025,0.19679750224049894,0
0.2508039933844863,0.18700874861498912,0.9098430774259874,0.6587673155937361,0.15499509770930728,0.5486696447119699,0.7154326171299448,1
0.4418508766128651,0.17722882844768656,0.3836763189145268,0.6270988023102235,0.24919277897416484,0.17545207710375116,0.4287517763291856,0
0.1991294349383796,0.5860906088446909,0.6155954780310987,0.5526658416386496,0.22248014768830957,0.5556457588855651,0.5060698676920812,0
0.4812692209792923,0.4068909666356402,0.2837959632754158,0.5435516015564164,0.0978212016876516,0.38017175190934327,0.2249131718270064,0
0.7079668024475123,0.24126235004457497,0.23325321844302513,0.4214549496816629,0.02579172705441244,0.26390431208103177,0.24908779244582727,1
0.21274668117405432,0.3602805695864245,0.3861354943374594,0.4994994411589542,0.3827559354034412,0.4240402536533987,0.28114451100002136,0
0.18073420756738007,0.5806976703431288,0.5949762379465094,0.6027941620909341,0.3026180415458754,0.5410229249708799,0.5833879590549768,0
0.24068450460892005,0.7578673709264463,0.6897640266752463,0.13311610585907013,0.1316703192511359,0.07005533721998915,0.01835435200775816,1
0.38929308412429536,0.42892497251345124,0.17786225274908615,0.4584853607889034,0.41837277711791493,0.4240402536533987,0.5271566198819618,0
0.6893502994226752,0.21012575330721567,0.39975554283370185,0.32177175955540066,0.48070225011824397,0.6141370945443057,0.35846260236291694,0
0.38311401017151864,0.7285237661001867,0.24812656776519412,0.709930772327487,0.0428461809100285,0.16673043215481123,0.02709831628940028,1
0.6602046144971956,0.4856278687584475,0.15913468606675282,0.6027941620909341,0.16905488511659902,0.14620640927438086,0.3865782719494244,0
0.5167493370595149,0.20066875909156834,0.0254963887813148,0.9054735291002374,0.027357056437240644,0.26444342057786274,0.2597336381719998,1
0.47673013890073407,0.6009597107132836,0.5000142331532639,0.49190424109042635,0.15124646425936217,0.5556457588855651,0.2389710066202602,0
0.8664542365372665,0.6846653129077642,0.21667014296362172,0.07755584747766858,0.28529552573183026,0.025595213901604328,0.16226325049509965,1
0.3412861321434409,0.2724807536058198,0.21139462766983733,0.4274313747297141,0.3880632762318206,0.16852370574783482,0.3029268378936484,1
0.7802977263894773,0.48045404800478503,0.2527475628184831,0.7996441447786578,0.2180071155159257,0.14379230903073426,0.07173585567075114,1
0.5601059097121468,0.35196003589830005,0.22307324706300183,0.5739324018305281,0.3471390936889675,0.5410229249708799,0.49201203289882744,0
0.13008760753294024,0.4347801628865759,0.10068197793704589,0.5708943218031168,0.1245338329735069,0.08771507361564025,0.5341855372785888,0
0.8956341842303899,0.2040568449280487,0.21037755699811686,0.4522383820913302,0.4576371871730599,0.47884580509015684,0.8251458274320412,1
0.43062262094485243,0.4088940580790776,0.5123101102679272,0.6620367226254518,0.4450854084037702,0.1900749110184363,0.16868183265399148,0
0.23719052662975665,0.6087505256933488,0.2672125519180766,0.9411545021609373,0.8825982816618597,0.9102418056024556,0.2927233988612542,1
0.23544209156684587,0.10796808969190985,0.6085962864427518,0.3825333601036241,0.5697443544044282,0.2631890805918621,0.28114451100002136,0
0.2841390601896255,0.09114863152687688,0.1654359919720557,0.893881184385491,0.02346723909451385,0.3333120251958857,0.1342541544622625,1
0.8867560908079226,0.269546697657853,0.2884869744396211,0.6690978389522475,0.40305563719329374,0.19985500974747866,0.34424690467516483,1
0.8254166950207247,0.095715071437937,0.2334279970517356,0.10229520826809896,0.17886200322097134,0.16563102588861534,0.27555415845326003,1
0.25058086318183675,0.7802785462583623,0.6308756383229487,0.06607848427481883,0.05118978214490714,0.25282598339530105,0.18849253329861268,1
0.4705187634248121,0.20118888379034122,0.08063023987313345,0.5405135215290051,0.0978212016876516,0.40941741973871354,0.2389710066202602,0
0.3675349965166875,0.3932683710774988,0.42316990561621104,0.4103741400343979,0.4665086743443716,0.5326145098602482,0.7324076359024431,1
0.38795300911212044,0.13399770312792586,0.13476066735949827,0.8928758388664471,0.014470020910122679,0.2065555235279921,0.15853565360166802,1
0.3732760710954524,0.28127361381603655,0.021689915119539452,0.8590820113575011,0.6946050503789987,0.6508775894474187,0.21795819653926815,1
0.07539307533100081,0.7615032436013975,0.2952314559239263,0.9743708753360902,0.6763342705333307,0.5907208845098504,0.519921979670207,1
0.3286127237056739,0.16605774155159359,0.4867725193374727,0.48127096099448713,0.5341275126899545,0.5556457588855651,0.24599992401688706,0
0.5816068248211073,0.57907978879266,0.4667207812735602,0.6514034425295128,0.20467172683107274,0.24856624667717692,0.140566163067484,0
0.7395699016501545,0.10175249964425967,0.10014235479981032,0.2946728863522358,0.2824297423708138,0.10449224759061665,0.18084726336020546,1
0.39956574356524305,0.5495727109912558,0.6123796332472636,0.2959480793224058,0.16905488511659902,0.3216804162506027,0.2530288414135139,0
0.37394420082736773,0.250382385940476,0.7321387392602429,0.338660262542646,0.2204440065335427,0.2545558627740432,0.06021985076398839,1
0.7352690601723837,0.8202907697547466,0.6816529832560403,0.17740545748780118,0.8345330250919584,0.07641678101937337,0.6143226190725282,1
0.3032614510192008,0.250408222429244,0.1892374573060379,0.6543657839607346,0.23658916556265244,0.24795609308208716,0.07284836288383967,1
0.24404245761043003,0.09610362498847316,0.2985510158130118,0.6346940023787513,0.15124646425936217,0.1023379075303254,0.5623012068650962,0
0.4303837218880862,0.20103479983315375,0.38594632699723386,0.7273554432147922,0.3293306728317307,0.17545207710375116,0.1827396674472452,0
0.2502538330863518,0.1927142661450293,0.41488893005174887,0.7030508029955027,0.1957675164024543,0.3655489179946581,0.4357806937258125,0
0.5515055436685627,0.46575103828126135,0.3099010562265472,0.6119084021731676,0.27590541026002013,0.23394341276249175,0.4357806937258125,0
0.4365950973640081,0.0961806669670669,0.5631961247886105,0.6772271227625077,0.41837277711791493,0.058469405786269954,0.3373758501730364,0
0.8595100777825513,0.034914950966182245,0.10926064390416329,0.16418361585843638,0.15827923923332704,0.9911647713990855,0.3450766047035241,1
0.6666548890298836,0.22892399608408942,0.3291961249295572,0.42506648048738044,0.4717980396896255,0.3655489179946581,0.09839265868772279,0
0.2502538330863518,0.3531927075558,0.46747745063446255,0.2974671193361113,0.1334380434021253,0.5848914267149353,0.35846260236291694,0
0.44638995869142334,0.13015617952690842,0.44402070044648956,0.5101327212548932,0.4628938292610071,0.1023379075303254,0.11947941087760339,0
0.8652523854353009,0.7547227675976638,0.4030157694656785,0.49737274270820947,0.6225419591791895,0.20560453217158953,0.313242651637311,1
0.4535612074441206,0.21064876119789455,0.10479627148043436,0.23652811768136034,0.11261004852807688,0.2436073870798094,0.2639553438312503,1
0.4681135412842821,0.20563353302588921,0.35348489796256966,0.9132766940243515,0.662628064689703,0.1770719716035001,0.5091024028567048,1
0.4368339964207743,0.14186656027315764,0.3473561895912137,0.6179845622279898,0.587552775261665,0.4679087553974542,0.16868183265399148,0
0.1896396110089132,0.8472890833432414,0.8353465313237114,0.8205791395401665,0.33130482545984613,0.2737575536276843,0.22674996091669333,1
0.5474442597035369,0.412360947115796,0.5363343624765768,0.40835704033661896,0.5163190918327176,0.11696074144501056,0.5412144546752156,0
0.437663423279221,0.2454447602539423,0.26369476878598075,0.9536421119368554,0.827899856713537,0.2339235267155616,0.46034287266963103,1
0.43552763619151974,0.5488143475371017,0.6732303499337751,0.5751019447418353,0.6849582720028854,0.6398673336191864,0.7579087401929915,1
0.29803364443959696,0.25142025383346295,0.5444685581062773,0.6954556029269747,0.14234225383074375,0.39479458582402843,0.41469394153593186,0
0.10135906976919995,0.053991283315256655,0.13618308654822855,0.27276241594969547,0.037205278291648304,0.07593879922809185,0.08282592476454334,1
0.8402983138287448,0.18674835104325332,0.16662551848678533,0.8954151466887081,0.7465378459829008,0.6388351417836083,0.5111113101256124,1
0.2634788028110617,0.2009922585302772,0.14317208175458093,0.20366123692041654,0.21673966246043128,0.26665280737093255,0.09436702396888619,1
0.33665183316888075,0.8357504297557441,0.1596728116938812,0.4605277516427177,0.18673670756175442,0.21501392336649147,0.12440488916697265,1
0.4927363757040711,0.29849290275424106,0.24823250331300514,0.6225416822691066,0.5519359335471913,0.5264000910561948,0.3865782719494244,0
0.5603448087689131,0.5841645593798472,0.10257365133930177,0.42810456051479157,0.543031723118573,0.21932057884780662,0.48498311550220063,0
0.33070581248552505,0.23480483980445466,0.0864512426015002,0.15294929210892688,0.7504643869475587,0.25956633732058726,0.7866951879649566,1
0.5061147228829799,0.3113589131793965,0.24842167065323076,0.30050519936352243,0.2848096206886385,0.20469774493312146,0.23194208922363332,0
0.3286127237056739,0.5438716045753187,0.16216136351036226,0.34911447980210125,0.18686330597383588,0.43866308756808386,0.28114451100002136,0
0.41947802435423603,0.9741209623284346,0.8845990028584129,0.5029218381825464,0.2508096204675648,0.5792230358614977,0.34070697754899004,1
0.36114678098492153,0.5192063873124013,0.8187044253111604,0.9579204597661655,0.3808648910507671,0.7922386457380104,0.6711713949759571,1
0.39500035488917046,0.5852105793676878,0.4689813995224906,0.8513301891630665,0.8909475029299349,0.22164409001204805,0.7880157187018813,1
0.67764424564113,0.11929326054519038,0.38897300444084326,0.5876037619538783,0.3026180415458754,0.08771507361564025,0.40063610674267813,0
0.23305310099918358,0.41582783615251456,0.3963505307096412,0.28227671919905534,0.1957675164024543,0.40941741973871354,0.4287517763291856,0
0.5713341653801596,0.5172921219604767,0.4061872324013719,0.5936799220087006,0.25809698940278325,0.3070575823359175,0.09839265868772279,0
0.5271378398784077,0.22468668726143343,0.16348553489194134,0.6665938426665687,0.3026180415458754,0.29243474842123235,0.11245049348097652,0
0.6537543399645074,0.15003301000409464,0.40032304485437853,0.5010184811726597,0.4717980396896255,0.5410229249708799,0.569330124261723,0
0.16186118208284822,0.19340764395237298,0.5009600698543918,0.5146898412960101,0.4896064605468623,0.5410229249708799,0.36549151975954386,0
0.3399652173516639,0.6474942625110536,0.6957363866584686,0.620505034799947,0.30183347228238233,0.2625448558104176,0.023368430250656033,1
0.17500063020499068,0.43670621235141954,0.5302810075893581,0.40683800032291345,0.5341275126899545,0.21932057884780662,0.57635904165835,0
0.17953971228354898,0.17021800839565576,0.28039095115135526,0.5951989620224061,0.08001278083041477,0.3655489179946581,0.520127702485335,0
0.3029818262569322,0.7276412016893556,0.6310153807074614,0.9357681058960345,0.17602647977309846,0.2517835754799775,0.23701351457213612,1
0.3462912539063748,0.2726838399253365,0.19299563996713323,0.5040565612000709,0.10672541211627004,0.1900749110184363,0.5271566198819618,0
0.4786413313548639,0.4804660561926665,0.502662575916422,0.6316559223513403,0.5074148814040992,0.40941741973871354,0.5482433720718425,0
0.6506228133843639,0.06060936567640465,0.11239547083258974,0.3105435406594918,0.6152828021115658,0.999006176198482,0.6626969753362765,1
0.14466044999568,0.6144420569671891,0.5567644352209405,0.6969746429406805,0.1245338329735069,0.17545207710375116,0.17571075005061834,0
0.4089148771298368,0.2709948460870178,0.12899291249394695,0.8355307802287775,0.3011254456330708,0.1499515280401515,0.21296652573874505,1
0.5937906767161847,0.4302346861495449,0.5911928911419977,0.4220284004599694,0.0978212016876516,0.1023379075303254,0.17571075005061834,0
0.3107110370082819,0.08516765258354653,0.3416008976871756,0.7792081057639959,0.15446926211796747,0.020725248382709043,0.31222579432695186,1
0.29777772746026904,0.35504109084876767,0.7826577311118763,0.25110564900991855,0.10209560054813868,0.15213145590576796,0.13003684355328254,1
0.45372562317828896,0.7307311841681845,0.1790735312214938,0.5216449911348864,0.08983166704555248,0.07337206351748017,0.033723814797586016,1
0.4600072049270982,0.5787716208782852,0.18864479114194468,0.3734191200213906,0.4361811979751518,0.11696074144501056,0.5341855372785888,0
0.26626006988968903,0.1416354343373764,0.2959026730498535,0.5420325615427106,0.39166014583205966,0.3216804162506027,0.1827396674472452,0
0.4509290407699817,0.42992651823516986,0.5104184368656712,0.4402568806244363,0.4005643562606781,0.14620640927438086,0.6044747112448574,0
0.6989062616933241,0.45488811929954326,0.28833597944083,0.4189903204325582,0.5697443544044282,0.453285921482769,0.12650832827423025,0
0.6620194260994661,0.4908697256522621,0.6185392584383546,0.9825162639484641,0.4014828031930992,0.4009804000640515,0.4879986008045426,1
0.33380573912436445,0.2475482119057329,0.01837150281443023,0.7595108702607627,0.4962352517635358,0.32768453445363077,0.16580128878644781,1
0.14404152070282733,0.3214750902344285,0.3558425191511755,0.21296900245445777,0.02853447118785877,0.2553162296264847,0.26774230952008604,1
0.5789789351966788,0.37846247653454834,0.5036084126175501,0.5420325615427106,0.25809698940278325,0.2631890805918621,0.5904168764516037,0
