N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Label
38.0,11.0,86.0,24.3,7.83,32.79,49.56,"K-deficiency, Pest-risk",Apply Fertilizer,0
38.0,20.0,63.0,32.32,5.5,29.38,30.77,"Healthy, Pest-risk",Monitor,0
25.0,44.0,69.0,11.4,5.61,31.43,37.55,"Pest-risk, P-deficiency",Apply Pesticide,0
54.0,32.0,92.0,30.89,5.64,18.45,72.26,"K-deficiency, P-deficiency",Irrigate,0
36.14955864058947,25.48247576303848,28.445554340135978,20.851334227204184,6.966923326755911,15.97568437086801,44.11372920265331,"Healthy, P-deficiency",Irrigate,1
25.0,43.0,21.0,19.08,7.91,28.63,40.6,"N-deficiency, P-deficiency",Apply Pesticide,0
29.40862188359832,5.384677246292651,31.893857535733392,8.771981459323172,9.163102015021865,48.81263981141893,43.33094359052602,"K-deficiency, Healthy",Irrigate,1
46.0,14.0,28.0,35.64,6.43,41.28,42.45,"N-deficiency, Healthy",Monitor,0
10.859620199031852,17.469823798442544,32.10670319713765,33.09390373391065,4.241826343891623,26.438526572268493,60.152703447853014,"P-deficiency, K-deficiency",Apply Pesticide,1
15.042855337919875,8.848738434070514,21.236972241769234,11.513530789923093,3.7941769964563665,27.908612794119666,17.16524572147293,"K-deficiency, K-deficiency",Monitor,1
23.214559857057285,2.072728558665829,35.23638549731909,15.016041087952924,4.404231664473505,22.643053206380095,21.774969832780936,"N-deficiency, Healthy",Irrigate,1
22.717903172793534,40.89222571102836,124.19120401127131,28.260940037983648,5.394053151846655,25.66806363273366,51.851639984944576,"N-deficiency, N-deficiency",Monitor,1
20.0,28.0,75.0,17.44,5.09,22.74,55.98,"Healthy, Healthy",Irrigate,0
9.276941940536283,15.279669078530347,40.92768503177771,31.439193873055327,6.768465992100982,32.09240830362441,84.72035401581225,"N-deficiency, Pest-risk",Apply Fertilizer,1
19.864772645852813,11.227914973742894,11.227914973742894,50.68634863913466,8.117517279142488,52.99503800610099,68.8237660439845,"Healthy, Pest-risk",Apply Fertilizer,1
24.46156364059377,7.997049651732579,23.991148955197737,21.997149219180717,4.837242052062822,21.177408808385458,43.826333780862036,"N-deficiency, Healthy",Monitor,1
43.0,44.0,31.0,24.27,6.24,30.72,29.19,"Healthy, P-deficiency",Monitor,0
109.75076448666691,54.875382243333455,79.96127126885732,13.399716541256401,4.102515513473383,26.804804611876865,56.412554289978694,"Pest-risk, Healthy",Apply Pesticide,1
22.0,38.0,31.0,30.76,5.05,31.98,32.35,"Healthy, Pest-risk",Irrigate,0
47.06214875590523,45.636023036029314,45.636023036029314,16.827562593613276,4.722109062492198,21.785161882091504,21.83377513275508,"N-deficiency, Pest-risk",Irrigate,1
71.0,13.0,39.0,31.74,5.92,36.78,67.74,"K-deficiency, K-deficiency",Apply Fertilizer,0
88.43037350375513,47.83938238727737,55.08777365807697,19.16239922261304,5.919569279106244,18.8550414592195,36.25082949258599,"Pest-risk, P-deficiency",Apply Fertilizer,1
29.0,28.0,89.0,13.02,5.01,25.18,56.43,"P-deficiency, Pest-risk",Monitor,0
29.101887132237046,2.77160829830829,16.167715073465025,40.7115666394284,7.524714757240234,28.938522387262786,92.6427404322906,"Pest-risk, K-deficiency",Irrigate,1
39.0,30.0,52.0,27.28,5.69,38.16,93.06,"N-deficiency, K-deficiency",Apply Fertilizer,0
81.06166353617621,57.48008868928859,89.90475410375907,17.810236385537706,6.012451714137623,14.12700118191853,22.469665237257736,"P-deficiency, Pest-risk",Apply Fertilizer,1
27.018691512285482,2.9551693841562248,25.33002329276764,10.372163622222175,7.154447353140139,33.20950453930371,31.559132220786733,"N-deficiency, N-deficiency",Irrigate,1
21.074369891543835,14.973894396623251,26.065668023751584,4.845798958005958,4.142695572109295,18.62857091020205,41.38918035006839,"Healthy, Healthy",Monitor,1
73.0,23.0,61.0,10.36,6.65,26.55,67.04,"K-deficiency, N-deficiency",Apply Fertilizer,0
10.055146633507247,15.969938770864452,21.293251694485935,4.824677421393227,4.547639075363659,17.259340246714004,14.878861519078194,"Healthy, Healthy",Irrigate,1
35.24320199859576,4.894889166471633,25.942912582299652,35.56391012406755,8.356385758338261,45.403089626360114,128.05717275911866,"N-deficiency, Healthy",Irrigate,1
20.418851886585436,19.9083805894208,12.761782429115897,14.96849580821936,9.265242323254713,31.265165135855888,19.156503902840313,"Pest-risk, P-deficiency",Apply Pesticide,1
10.025382463566663,15.754172442747613,17.663769102474596,41.98057876609957,7.938735969149276,38.57178503205629,137.9914417556129,"Healthy, K-deficiency",Apply Pesticide,1
50.61354873202653,10.420436503652521,110.1589001814695,55.9641339204735,8.972185208449169,22.23662816211473,124.63517231435227,"N-deficiency, Healthy",Monitor,1
94.26805158973346,37.98861780481796,32.36067442632641,38.41100963964488,7.772760508950343,25.79321241850025,48.451534585890286,"Healthy, N-deficiency",Apply Pesticide,1
32.67028782537725,18.414162228848994,43.36238202277344,35.018192940673686,5.229439611217648,29.060769138508988,61.84929243999091,"K-deficiency, N-deficiency",Monitor,1
32.0,43.0,85.0,12.32,7.88,38.55,50.61,"Healthy, Pest-risk",Monitor,0
66.85208499064846,48.19568917930471,130.59477067940628,17.473023952571214,5.751959079352998,21.93990086798696,41.73550813613574,"Healthy, Pest-risk",Apply Pesticide,1
109.93489097000786,62.137112287395745,146.57985462667713,28.42551654006852,7.841762351806911,44.10493796609953,57.51477610594576,"N-deficiency, Pest-risk",Apply Pesticide,1
33.98748836835781,5.841599563311498,10.621090115111816,19.19653509164389,4.85907516910383,45.35671814177073,78.41249417231222,"Healthy, Healthy",Irrigate,1
39.0,14.0,38.0,24.86,6.78,26.52,30.87,"Healthy, Pest-risk",Apply Pesticide,0
32.28604504051733,6.3419017043873325,41.51062933780799,15.648413338713425,4.512841325119885,30.052518078830474,59.31264242803744,"K-deficiency, K-deficiency",Monitor,1
67.0,20.0,46.0,9.11,6.5,37.18,35.55,"Healthy, Pest-risk",Irrigate,0
68.0,28.0,37.0,20.27,6.68,37.76,66.05,"P-deficiency, Pest-risk",Apply Pesticide,0
23.0,17.0,76.0,12.23,7.89,23.2,83.35,"Pest-risk, N-deficiency",Apply Pesticide,0
79.8054885242399,63.548814935968814,39.90274426211995,5.692646942039385,7.711552326289166,13.725621696344707,21.02729388278913,"Pest-risk, N-deficiency",Monitor,1
19.0,12.0,68.0,27.52,7.46,18.91,88.29,"Pest-risk, K-deficiency",Apply Pesticide,0
39.0,17.0,45.0,33.97,6.73,28.35,56.49,"P-deficiency, P-deficiency",Apply Fertilizer,0
58.0,29.0,54.0,27.57,6.68,36.67,77.49,"Healthy, K-deficiency",Apply Fertilizer,0
42.0,33.0,82.0,22.74,5.78,22.72,51.63,"Healthy, K-deficiency",Apply Pesticide,0
36.756562813072414,61.75102552596165,92.62653828894248,37.18526220883876,5.673609251365486,37.20410680922687,123.22503557793864,"K-deficiency, N-deficiency",Apply Pesticide,1
22.88806221235549,34.33209331853323,64.37267497224981,11.794006441151161,7.639459031626374,28.227516487439505,116.61724196533763,"N-deficiency, Healthy",Monitor,1
17.0,29.0,91.0,15.14,7.98,39.28,68.13,"P-deficiency, P-deficiency",Irrigate,0
40.0,16.0,59.0,12.41,5.26,25.72,71.01,"P-deficiency, N-deficiency",Apply Fertilizer,0
41.0,14.0,33.0,17.24,7.94,19.66,67.43,"N-deficiency, Pest-risk",Apply Pesticide,0
95.52990798370455,52.242918428588425,50.75026361634304,41.12133674015869,9.319923753605993,35.36601398203142,96.58664226459003,"K-deficiency, N-deficiency",Irrigate,1
110.16048085945638,41.6823441089835,29.773102934988213,6.320381121813798,7.214671963478221,22.761884563963207,61.00968927429589,"Healthy, P-deficiency",Apply Fertilizer,1
45.0,40.0,82.0,32.96,5.84,41.15,44.44,"P-deficiency, Pest-risk",Apply Fertilizer,0
32.0,37.0,38.0,27.01,7.45,36.65,37.26,"Healthy, K-deficiency",Apply Fertilizer,0
27.87828653743537,20.54189534337343,45.48562540318402,5.947507167644892,5.43192540893129,25.88751019663295,29.414358411060583,"K-deficiency, Healthy",Irrigate,1
10.080601514662785,17.761059811548716,15.840945237327235,18.75251924117221,5.873268398746237,17.262059948005,81.20090126365781,"Pest-risk, K-deficiency",Irrigate,1
85.74642272396483,37.15678318038476,54.30606772517772,27.478102403824735,6.4650718953134945,32.02578997427585,111.57696101505736,"Pest-risk, N-deficiency",Apply Fertilizer,1
66.0,5.0,67.0,27.35,5.66,28.64,89.84,"N-deficiency, Pest-risk",Apply Pesticide,0
8.924743509251304,3.651031435602806,10.547424147296995,16.859680552564654,6.479282516791228,44.68678988752577,120.21077948249496,"Pest-risk, P-deficiency",Apply Pesticide,1
40.0,42.0,51.0,15.5,6.96,18.29,28.27,"K-deficiency, P-deficiency",Apply Fertilizer,0
65.0,23.0,74.0,15.35,6.24,30.62,30.88,"Pest-risk, K-deficiency",Irrigate,0
52.0,22.0,93.0,10.02,5.35,36.55,42.82,"Pest-risk, Healthy",Apply Pesticide,0
23.518856383815702,54.87733156223664,75.26034042821024,32.321146911035484,8.739912225307101,22.97043375689902,62.309420440326065,"Pest-risk, N-deficiency",Apply Fertilizer,1
17.0,41.0,63.0,18.15,7.27,27.34,65.35,"Pest-risk, P-deficiency",Apply Pesticide,0
18.0,16.0,44.0,16.51,6.38,25.67,28.08,"Healthy, Healthy",Apply Fertilizer,0
61.0,29.0,51.0,20.82,6.29,18.65,32.36,"P-deficiency, Pest-risk",Monitor,0
42.0,38.0,42.0,19.94,5.86,18.96,61.88,"N-deficiency, N-deficiency",Apply Fertilizer,0
53.10023337099553,43.05424327378016,113.37617395428776,20.375625133767894,7.282304097274737,45.90082027874961,87.59404605171684,"K-deficiency, P-deficiency",Monitor,1
31.0,20.0,77.0,29.7,7.31,27.51,55.46,"Pest-risk, P-deficiency",Monitor,0
84.83148147092993,44.729326593763055,126.47602692029554,6.519800879780444,5.853241233465327,15.162281958793429,52.894903063552086,"Pest-risk, P-deficiency",Irrigate,1
115.74084382256306,9.512946067607924,136.3522269690469,15.394413786003378,4.142134987835396,14.384910888712321,120.62472172046483,"K-deficiency, P-deficiency",Irrigate,1
30.0,27.0,22.0,21.7,6.48,23.09,93.25,"Healthy, N-deficiency",Irrigate,0
47.0,23.0,20.0,15.26,7.62,33.89,63.22,"Healthy, P-deficiency",Monitor,0
13.488404515322154,8.189388455731308,35.166197486375616,26.040868858800575,6.686185440225483,22.320720024284093,68.50524023650378,"K-deficiency, Healthy",Apply Fertilizer,1
66.27914015526908,8.461166828332223,118.45633559665112,24.048913277421846,5.710547437555092,42.981347829472774,76.39300009742088,"Pest-risk, P-deficiency",Irrigate,1
13.957699581138327,6.978849790569163,17.24186418846499,44.54684950219498,3.8877436088240227,51.15356770008232,53.52601259860006,"Healthy, N-deficiency",Monitor,1
9.189731838883235,11.124412226016547,38.69360774266625,28.308168184823526,4.894113512196419,31.573105689074033,60.422700309872496,"P-deficiency, Healthy",Apply Pesticide,1
71.0,37.0,60.0,16.58,5.18,31.42,72.3,"P-deficiency, K-deficiency",Monitor,0
13.509705868540903,11.348152929574358,15.130870572765811,16.092365229293996,9.467092585462044,41.49806542349666,40.190479994769426,"P-deficiency, Pest-risk",Monitor,1
22.39027044002164,16.475859380393285,23.235186305682834,36.24658055641096,9.090712742307964,27.452556473079714,52.86206038732691,"N-deficiency, P-deficiency",Monitor,1
58.05262413467418,58.05262413467418,105.12231937900461,21.011240195902708,8.551381173425522,33.371053718469355,89.11756006851746,"P-deficiency, P-deficiency",Apply Fertilizer,1
52.0,24.0,48.0,21.61,5.49,41.18,71.91,"N-deficiency, Pest-risk",Apply Fertilizer,0
12.754410785738779,10.628675654782317,15.730439969077828,12.798540722283766,9.081509335591331,49.38894027361989,21.829377499009034,"Pest-risk, K-deficiency",Irrigate,1
71.0,5.0,60.0,26.1,7.9,26.76,43.81,"N-deficiency, N-deficiency",Monitor,0
18.07433753510583,8.606827397669441,19.795703014639717,11.084668143587841,5.790433464141718,16.466682442924828,57.42932269371985,"P-deficiency, N-deficiency",Apply Fertilizer,1
43.8830854072265,26.092645377269815,34.98786539224816,37.29371434447878,5.499390922859688,25.357857601654313,51.160904056727205,"P-deficiency, N-deficiency",Monitor,1
39.33553399247552,18.88105631638825,100.69896702073733,9.033600011339448,4.839520464869786,47.83659782620471,63.6595055344542,"P-deficiency, K-deficiency",Apply Pesticide,1
21.0,21.0,47.0,15.14,6.08,34.97,68.85,"Pest-risk, N-deficiency",Monitor,0
62.0,41.0,48.0,37.37,6.9,18.8,36.34,"K-deficiency, P-deficiency",Monitor,0
35.25357595588646,24.524226751921017,125.68666210359521,11.582139712571312,3.585626984070983,18.245738655990028,41.309444500775435,"P-deficiency, Pest-risk",Irrigate,1
23.137921962549772,2.722108466182326,13.15685758654791,24.7208442342015,5.132492938110003,48.087478647693274,39.10618191997405,"P-deficiency, P-deficiency",Irrigate,1
71.0,33.0,65.0,19.09,7.25,32.26,26.21,"P-deficiency, P-deficiency",Apply Pesticide,0
21.0,9.0,26.0,9.98,5.58,39.65,67.97,"N-deficiency, Healthy",Apply Fertilizer,0
28.540816984095457,6.586342380945105,28.540816984095457,34.61999219472238,4.672618031011793,26.47346809558634,73.00205339896179,"K-deficiency, K-deficiency",Apply Fertilizer,1
22.807428409653667,2.581973027507962,24.52874376132564,5.827345313396547,5.3279559485888806,15.98959126546786,59.97166892447351,"K-deficiency, N-deficiency",Irrigate,1
36.0,12.0,41.0,32.63,7.11,22.61,83.49,"K-deficiency, N-deficiency",Irrigate,0
34.556811159338125,3.839645684370903,18.23831700076179,20.544155015251228,8.033009981504756,45.89200691803959,30.90719137714284,"K-deficiency, P-deficiency",Irrigate,1
37.0,5.0,77.0,10.61,6.27,24.63,36.8,"N-deficiency, Healthy",Monitor,0
101.05514870979376,40.4220594839175,85.50820275444086,12.310114753443152,3.9648048169971193,26.42316174423384,50.99486966746997,"Pest-risk, Pest-risk",Monitor,1
63.0,40.0,87.0,15.06,7.63,40.26,64.64,"Healthy, Pest-risk",Irrigate,0
15.777889309619132,21.218540795694693,45.15740733442717,7.285953261773208,6.876070346242296,28.256706813353347,21.23184647257521,"Healthy, Healthy",Irrigate,1
29.03232936887374,20.322630558211618,31.935562305761113,13.61113745159508,7.324024318444725,36.28668177844371,41.43639767797542,"N-deficiency, Healthy",Irrigate,1
15.0,23.0,52.0,22.53,7.44,32.0,33.84,"Healthy, Healthy",Apply Pesticide,0
54.0,20.0,41.0,16.4,5.26,25.71,71.89,"Healthy, Pest-risk",Irrigate,0
23.0,11.0,30.0,32.62,6.95,23.86,83.91,"Healthy, K-deficiency",Apply Pesticide,0
81.01900935260382,28.594944477389586,93.72787356477697,20.827319790608204,6.5371719771598595,31.684535125456957,19.671537125150582,"Pest-risk, K-deficiency",Apply Fertilizer,1
60.71996929304686,31.80569820111978,99.7542352671484,16.28595294768008,7.172428111874913,39.93381303108714,54.51595407676511,"Pest-risk, Healthy",Irrigate,1
38.0,8.0,51.0,28.67,5.13,22.71,36.57,"Healthy, K-deficiency",Irrigate,0
72.0,22.0,66.0,32.73,7.82,23.19,77.73,"P-deficiency, Healthy",Apply Pesticide,0
49.0,26.0,93.0,11.41,6.94,37.4,35.58,"Pest-risk, K-deficiency",Apply Fertilizer,0
45.0,37.0,37.0,25.92,5.25,34.51,75.81,"K-deficiency, K-deficiency",Apply Fertilizer,0
16.0,7.0,82.0,21.09,7.95,23.28,37.33,"Healthy, K-deficiency",Irrigate,0
46.0,30.0,34.0,33.87,6.71,29.33,71.53,"Healthy, Healthy",Apply Fertilizer,0
44.0,31.0,76.0,15.28,6.78,27.57,47.2,"Pest-risk, Healthy",Apply Pesticide,0
14.053024939635385,8.613144317841043,21.306199102027843,55.48469539047774,5.401353096576257,25.586944998049,42.24419907319128,"Healthy, P-deficiency",Irrigate,1
40.70929004958754,43.72479301622365,49.75579894949588,18.226118573851686,8.808758805367075,24.058827001039614,51.20013674466431,"P-deficiency, Pest-risk",Irrigate,1
71.0,22.0,70.0,17.68,7.93,22.36,32.88,"N-deficiency, K-deficiency",Apply Fertilizer,0
61.0,36.0,55.0,25.21,6.01,40.79,64.83,"P-deficiency, K-deficiency",Monitor,0
102.22440233977446,40.609694080184376,61.61470825959009,20.57242942260988,4.47013000853652,25.338402905907948,36.059267110378,"K-deficiency, K-deficiency",Apply Pesticide,1
48.909860028141004,12.621899362100905,70.99818391181759,54.125365444175124,5.985044950697985,19.05616625461857,97.97734885225199,"P-deficiency, P-deficiency",Apply Pesticide,1
74.0,6.0,22.0,21.37,5.47,31.09,84.3,"P-deficiency, P-deficiency",Apply Fertilizer,0
36.0,21.0,72.0,9.35,5.85,34.4,79.62,"P-deficiency, K-deficiency",Irrigate,0
22.0,30.0,92.0,33.22,5.81,29.7,81.75,"P-deficiency, P-deficiency",Apply Fertilizer,0
41.043597136409396,24.176365436515123,32.04774022979912,40.08531330441836,9.200855963923532,34.877337289321005,121.0157831196693,"Healthy, Healthy",Monitor,1
31.48621301168669,11.078482355963835,18.65849659951804,49.56297943260107,6.768143375713533,25.995563796272872,36.786315935932215,"P-deficiency, Pest-risk",Irrigate,1
22.293126297234092,44.586252594468185,138.2173830428514,18.096632126968387,8.192238534835852,31.38519350129946,37.70516073579904,"N-deficiency, K-deficiency",Apply Fertilizer,1
72.0,28.0,43.0,9.79,7.0,32.83,29.54,"K-deficiency, K-deficiency",Monitor,0
59.0,8.0,58.0,22.2,7.5,36.04,39.98,"N-deficiency, N-deficiency",Apply Fertilizer,0
33.35519034729064,6.218764302037237,36.74724360294731,40.471542219827214,9.286189906069083,24.660603250356758,124.61631373235154,"K-deficiency, K-deficiency",Apply Pesticide,1
31.0,42.0,67.0,22.17,6.28,29.86,57.75,"P-deficiency, Healthy",Apply Pesticide,0
38.0,16.0,57.0,10.23,5.24,26.97,63.96,"Pest-risk, P-deficiency",Apply Fertilizer,0
26.97055647295171,7.355606310805012,35.143452373846166,33.47923388502782,9.375212958262528,24.458890729643773,125.58050246816371,"Pest-risk, K-deficiency",Apply Pesticide,1
73.83497527162257,58.216038194933176,122.11168987229887,46.42359895694532,5.693214295211582,18.59970190987147,44.698397644356135,"P-deficiency, K-deficiency",Apply Fertilizer,1
31.34592004619541,26.644032039266097,81.49939212010806,16.22423683071164,4.498360763436116,21.773062032627294,87.16731960389663,"K-deficiency, Healthy",Monitor,1
28.250554315428175,6.2246984084841745,26.335262497433046,5.20227617021933,5.475071634076011,38.658599427378114,37.22052251447178,"K-deficiency, K-deficiency",Monitor,1
32.6059206929831,41.498444518342126,109.67446051276134,23.774929282638286,6.396584766779876,26.3821831755781,105.3718579576054,"Healthy, K-deficiency",Apply Fertilizer,1
54.0,24.0,47.0,15.35,7.23,40.56,80.07,"K-deficiency, Healthy",Irrigate,0
50.0,25.0,93.0,14.88,6.51,37.54,67.78,"N-deficiency, K-deficiency",Monitor,0
53.0,30.0,77.0,21.54,7.89,20.62,51.0,"P-deficiency, P-deficiency",Apply Fertilizer,0
110.51025921981116,23.022970670793992,50.65053547574678,19.276219784451737,5.978973870422815,30.75746738375739,72.27156663268185,"Healthy, N-deficiency",Apply Pesticide,1
63.0,7.0,70.0,16.49,6.92,27.33,94.25,"K-deficiency, Healthy",Irrigate,0
22.65218487329214,20.4948339329786,23.191522608370523,9.065841172600575,6.623475762848107,51.72723626962716,25.878181348323327,"Healthy, Healthy",Irrigate,1
64.0,17.0,60.0,10.67,6.15,25.15,45.96,"K-deficiency, P-deficiency",Apply Fertilizer,0
16.0,30.0,47.0,36.98,7.1,31.03,70.78,"Healthy, Pest-risk",Irrigate,0
51.0,7.0,61.0,25.68,7.59,29.95,61.05,"K-deficiency, N-deficiency",Irrigate,0
28.0,40.0,44.0,34.51,5.04,26.51,51.07,"Pest-risk, Pest-risk",Apply Pesticide,0
38.0,34.0,74.0,14.13,6.96,30.43,49.4,"Healthy, K-deficiency",Monitor,0
12.527933302328591,13.42278568106635,30.872407066452602,32.63210139289848,6.670252651978296,27.953851422438248,86.79277827491428,"Pest-risk, Healthy",Monitor,1
57.0,26.0,60.0,23.74,7.71,31.45,54.56,"N-deficiency, Healthy",Apply Fertilizer,0
44.0,22.0,91.0,9.79,5.14,35.34,63.31,"K-deficiency, P-deficiency",Apply Fertilizer,0
16.0,20.0,80.0,10.73,5.92,36.43,89.3,"K-deficiency, P-deficiency",Irrigate,0
73.0,26.0,88.0,32.63,5.03,30.1,89.34,"N-deficiency, K-deficiency",Monitor,0
37.0,12.0,31.0,19.61,7.7,24.89,50.17,"P-deficiency, Healthy",Apply Pesticide,0
64.0,33.0,32.0,31.68,6.17,31.08,62.76,"Healthy, N-deficiency",Monitor,0
19.0,16.0,90.0,33.84,5.63,24.74,51.21,"K-deficiency, Healthy",Apply Pesticide,0
72.0,28.0,33.0,10.31,6.07,41.85,89.65,"Healthy, P-deficiency",Irrigate,0
29.198412098109838,10.617604399312668,37.16161539759434,7.8243197204682104,9.111586181360835,18.32049445931195,39.3616397425904,"N-deficiency, P-deficiency",Irrigate,1
28.271221174951656,13.6644235678933,10.366114430815607,22.34374422400321,6.253640254474675,36.34360492075365,40.305844571828594,"Pest-risk, P-deficiency",Apply Fertilizer,1
60.0,37.0,70.0,18.16,7.32,33.6,66.75,"K-deficiency, N-deficiency",Apply Pesticide,0
16.091759659437194,14.352109966525065,10.437898157472773,13.220022421532596,4.766831952709946,36.93697753495258,23.24146160064608,"P-deficiency, K-deficiency",Apply Pesticide,1
78.26178136831886,26.08726045610629,78.26178136831886,13.871727745332928,7.531207685827849,24.86922209482468,30.159583761341036,"Pest-risk, K-deficiency",Monitor,1
73.0,25.0,75.0,37.39,6.1,28.08,57.23,"K-deficiency, Healthy",Monitor,0
62.29233014012352,26.474240309552496,88.76657044967601,15.97032600361335,4.424669177531786,41.543464057852944,53.915167071022054,"N-deficiency, N-deficiency",Irrigate,1
116.36676115218431,19.128782655153586,65.35667407177475,24.31955739705242,9.28428069224531,38.62448515624784,117.64747494498485,"Healthy, Healthy",Apply Fertilizer,1
18.0,19.0,88.0,20.81,6.23,29.7,93.68,"P-deficiency, Pest-risk",Apply Pesticide,0
73.0,11.0,32.0,16.59,5.18,18.75,94.62,"Pest-risk, K-deficiency",Irrigate,0
60.0,15.0,53.0,25.69,6.71,41.0,39.26,"K-deficiency, Pest-risk",Monitor,0
75.79072368850849,60.06057348900673,121.55116063251363,7.308342420935483,8.501216918861404,17.388731320504604,58.96233220796321,"P-deficiency, K-deficiency",Apply Fertilizer,1
13.307546254073994,12.448994882843413,28.332195250609146,17.854676149102964,7.823838222858143,41.596967559905885,68.4683197866687,"N-deficiency, P-deficiency",Monitor,1
62.131073100317536,12.426214620063508,54.36468896277785,31.54255365847006,3.836310048771363,35.018620680677664,107.85048587009662,"P-deficiency, K-deficiency",Apply Fertilizer,1
43.81603981121411,61.946814905509605,40.79424396216486,16.085452657426476,6.189723235634865,24.090627773113436,127.19776164953088,"Pest-risk, N-deficiency",Irrigate,1
19.0,13.0,66.0,22.87,5.74,32.4,62.99,"P-deficiency, Healthy",Monitor,0
25.089920340430226,4.181653390071705,40.024396733543455,12.141521826569107,8.591833831380407,52.878453604513936,32.946183551014556,"N-deficiency, Healthy",Apply Pesticide,1
112.83816910510431,43.881510207540565,31.343935862528976,28.449018272809163,3.6916251243365084,27.457531692720536,39.35115954099058,"Pest-risk, Pest-risk",Apply Fertilizer,1
46.926399018454276,34.41269261353314,70.38959852768141,49.06618360910042,6.0691282719986726,21.018871339046182,90.46267483665697,"P-deficiency, N-deficiency",Monitor,1
26.353737812697407,7.234359399563994,38.23875682626682,14.782995719055892,7.977243870704012,39.096236154079435,74.86203738008385,"N-deficiency, Pest-risk",Monitor,1
66.0,28.0,76.0,24.76,6.85,39.63,50.33,"N-deficiency, N-deficiency",Monitor,0
64.8553183995776,7.369922545406546,75.17320996314676,16.235252079734614,6.472184602779834,44.51245085884555,27.698038457642152,"N-deficiency, Healthy",Irrigate,1
24.0,18.0,90.0,32.08,6.22,18.23,33.33,"Pest-risk, P-deficiency",Irrigate,0
65.0,41.0,65.0,21.75,7.02,37.13,56.75,"Healthy, Healthy",Monitor,0
49.60864457450216,37.936022321678124,70.03573351694422,15.554925452688805,6.949453891789672,20.632318580366658,48.70018257323848,"K-deficiency, K-deficiency",Irrigate,1
50.0,17.0,67.0,33.9,5.97,18.39,92.43,"P-deficiency, P-deficiency",Apply Pesticide,0
40.91819463562966,13.152276847166675,43.84092282388892,43.00343276536356,4.559058279907684,21.142012823703375,59.790044838646565,"Pest-risk, Pest-risk",Apply Pesticide,1
29.0,21.0,65.0,12.74,6.35,34.52,37.91,"P-deficiency, K-deficiency",Apply Fertilizer,0
21.5875562094295,17.514432396329596,36.25080193658916,8.498177388652278,8.897537381009576,28.857305666901066,40.62475200058561,"Healthy, K-deficiency",Apply Pesticide,1
33.0,13.0,45.0,30.46,7.84,19.58,43.15,"P-deficiency, K-deficiency",Monitor,0
24.983300310898258,16.65553354059884,30.24294248161368,48.552424996378896,8.883442062306786,20.990831325218885,95.09372239704997,"Pest-risk, N-deficiency",Apply Pesticide,1
17.35668692124862,16.27189398867058,33.6285809099192,16.238396666434447,4.586427372515272,32.783671777355195,15.372424310225151,"P-deficiency, K-deficiency",Monitor,1
19.806208207705314,5.187340244875202,27.82300676796699,39.901053844193406,7.98329344134291,17.724326798731298,141.03862184326528,"N-deficiency, Healthy",Apply Pesticide,1
29.284248624462027,7.437269491926864,30.678736654198314,13.714314577114257,6.248105689236552,43.35810009293877,45.829514441151694,"Pest-risk, Healthy",Irrigate,1
19.919398870930415,3.575276720423408,20.43015268813376,35.229945115813365,6.822689657051259,21.410980295855992,126.9884956339233,"Pest-risk, P-deficiency",Irrigate,1
46.0,43.0,88.0,25.92,7.87,27.48,77.71,"K-deficiency, K-deficiency",Irrigate,0
102.86356305314307,62.02067772321862,119.50325707644564,21.011899660330556,8.998536586661503,26.74060371968549,45.202784139821155,"P-deficiency, Healthy",Apply Pesticide,1
21.0,14.0,77.0,28.51,7.74,36.68,41.09,"Healthy, K-deficiency",Irrigate,0
23.0,34.0,69.0,36.84,7.32,19.23,55.63,"Healthy, Pest-risk",Apply Fertilizer,0
30.0,38.0,92.0,8.68,5.38,19.4,60.11,"Healthy, Pest-risk",Apply Pesticide,0
31.60748018401751,7.375078709604086,35.29501953881955,14.385914447929618,3.7928138539810954,49.70029003658739,26.04427836785292,"N-deficiency, P-deficiency",Apply Fertilizer,1
49.0,22.0,54.0,8.34,6.19,37.14,31.53,"P-deficiency, N-deficiency",Apply Pesticide,0
9.022505633702412,9.022505633702412,14.436009013923858,19.280182003852822,6.380554676269996,39.826237184399375,16.173753997301247,"Pest-risk, Healthy",Apply Pesticide,1
89.71790903726355,35.04605821768108,29.438688902852103,7.638869423788432,4.717069828102056,30.770556539378486,50.227805084098506,"Pest-risk, P-deficiency",Apply Fertilizer,1
60.487840986923096,36.61106164997977,113.01675552819842,10.658780183902227,8.787564016194466,17.807271012118758,39.08607911067919,"K-deficiency, Pest-risk",Apply Pesticide,1
100.26491836826533,13.882834850990584,123.40297645324964,9.92145133767493,9.08895741351236,31.617753509695838,25.97486573231703,"Pest-risk, K-deficiency",Monitor,1
74.0,30.0,26.0,23.78,5.27,40.05,45.4,"K-deficiency, P-deficiency",Irrigate,0
67.0,43.0,68.0,36.55,7.94,35.79,81.9,"Healthy, Healthy",Irrigate,0
34.379774051849814,24.234922692287576,43.39741970479403,15.24864951864728,4.723016692490623,25.848865485229837,80.75696663283598,"K-deficiency, Pest-risk",Apply Fertilizer,1
87.48904111438463,11.665205481917951,53.951575353870524,47.34982644134106,8.645282345066853,30.274708772925546,62.692795953449426,"K-deficiency, Pest-risk",Irrigate,1
