N,P,K,Moisture,pH,Temperature,Humidity
0.30508474576271183,0.641025641025641,0.7027027027027027,0.10370123374458151,0.30000000000000027,0.015839933305544007,0.28040588823781626
0.423728813559322,0.3846153846153846,0.3918918918918919,0.5131710570190062,0.023333333333333428,0.4889537307211338,0.6441331999428326
0.8305084745762712,0.6923076923076923,0.6486486486486487,0.6118706235411804,0.8866666666666667,0.8899541475614838,0.78176361297699
0.6610169491525424,0.9743589743589742,0.5675675675675677,0.16938979659886627,0.1299999999999999,0.3293038766152563,0.06888666571387736
0.8813559322033899,0.5641025641025641,0.04054054054054057,0.22874291430476823,0.2666666666666666,0.39516465193830763,0.21780763184221813
0.2033898305084746,0.9487179487179487,0.5945945945945946,0.4061353784594864,0.6233333333333335,0.49312213422259266,0.5475203658710877
0.1864406779661017,0.0,0.6081081081081081,0.5035011670556853,0.5800000000000001,0.9670696123384743,0.567243104187509
0.8983050847457628,0.20512820512820512,0.21621621621621623,0.04034678226075361,0.3166666666666669,0.1788245102125885,0.4774903530084322
0.6610169491525424,0.6666666666666666,0.5810810810810811,0.9596532177392463,0.1433333333333333,0.3743226344310129,0.014148920966128353
0.5423728813559322,0.358974358974359,0.10810810810810811,0.44781593864621533,0.4700000000000002,0.830345977490621,0.3371444904959268
0.1864406779661017,0.5384615384615384,0.9459459459459459,0.5151717239079692,0.7200000000000002,0.8678616090037514,0.8630841789338288
0.5084745762711864,0.8461538461538461,0.5405405405405406,0.7702567522507502,0.9066666666666667,0.12421842434347652,0.4646276975846792
0.27118644067796616,0.8717948717948718,0.8108108108108109,0.8766255418472824,0.9733333333333332,0.7707378074197582,0.2562526797198799
0.23728813559322037,0.8717948717948718,0.21621621621621623,0.9799933311103701,0.8566666666666669,0.834931221342226,0.08689438330713162
0.1016949152542373,0.17948717948717952,0.06756756756756754,0.1370456818939646,0.9166666666666665,0.13005418924551904,0.8379305416607117
0.03389830508474578,0.9743589743589742,0.472972972972973,0.561187062354118,0.2466666666666668,0.7177990829512295,0.24667714734886387
0.6440677966101696,0.9743589743589742,0.7432432432432433,0.31610536845615206,0.18666666666666654,0.4468528553563984,0.3041303415749607
0.23728813559322037,0.6923076923076923,0.5405405405405406,0.5861953984661552,0.8999999999999999,0.35014589412255104,0.844218950978991
0.3220338983050848,0.15384615384615385,0.13513513513513514,0.22874291430476823,0.3799999999999999,0.3313880783659857,0.20794626268400745
0.0847457627118644,0.8974358974358974,0.472972972972973,0.13271090363454485,0.28,0.5239683201333889,0.3901672145205088
0.7796610169491525,0.5641025641025641,0.8513513513513514,0.031343781260420145,0.25,0.030429345560650356,0.8503644419036731
0.288135593220339,1.0,0.43243243243243246,0.18339446482160715,0.43999999999999995,0.3555648186744478,0.09747034443332853
0.576271186440678,0.5384615384615384,0.8378378378378378,0.9293097699233075,0.77,0.6327636515214672,0.45033585822495364
0.9152542372881356,0.23076923076923078,0.08108108108108109,0.31377125708569514,0.02666666666666684,0.15798249270529385,0.9602686865799628
0.288135593220339,0.5897435897435898,0.918918918918919,0.3767922640880293,0.24333333333333362,0.16131721550646105,0.9644133199942833
0.423728813559322,0.5128205128205128,0.7432432432432433,0.6058686228742913,0.11333333333333329,0.9412255106294287,0.11404887809061026
0.1016949152542373,0.0,0.7027027027027027,0.3917972657552517,0.9199999999999999,0.22884535223009583,0.799056738602258
0.03389830508474578,0.051282051282051294,0.7837837837837839,0.0886962320773591,0.5033333333333334,0.5293872446852854,0.9839931399171074
0.3389830508474576,0.20512820512820512,0.5270270270270271,0.17405801933977993,0.07666666666666688,0.34972905377240515,0.42561097613262827
0.1694915254237288,0.7435897435897436,0.5810810810810811,0.20440146715571855,0.7833333333333332,0.4372655273030428,0.5609546948692297
0.5932203389830508,0.5128205128205128,0.32432432432432434,0.7399133044348116,0.6099999999999999,0.5460608586911213,0.12662569672716872
0.7966101694915255,0.2564102564102564,0.05405405405405406,0.9349783261087028,0.6833333333333331,0.5939974989578991,0.12319565528083465
0.27118644067796616,0.9743589743589742,0.8108108108108109,0.11470490163387792,0.1299999999999999,0.6481867444768652,0.8452193797341718
0.4915254237288136,0.2564102564102564,0.22972972972972971,0.5525175058352783,0.9166666666666665,0.8711963318049185,0.4343289981420609
0.9152542372881356,0.6153846153846154,0.44594594594594594,0.36278759586528836,0.5333333333333332,0.5539808253438931,0.5169358296412749
0.4576271186440678,0.4358974358974359,0.6081081081081081,0.8706235411803933,0.24333333333333362,0.6611087953313881,0.4803487208803772
0.38983050847457623,0.6923076923076923,0.29729729729729726,0.037345781927309085,0.2200000000000002,0.6294289287203001,0.5530941832213807
0.0847457627118644,0.7948717948717948,0.5,0.41347115705235066,0.2366666666666668,0.05335556481867454,0.23124196084036014
0.5932203389830508,0.8461538461538461,0.3783783783783784,0.134378126042014,0.4866666666666668,0.8578574406002499,0.8573674431899385
0.8135593220338984,1.0,0.5945945945945946,0.9469823274424807,0.07666666666666688,0.08795331388078365,0.14191796484207514
0.06779661016949151,0.7948717948717948,0.02702702702702703,0.3197732577525842,0.3933333333333331,0.26302626094205905,0.4689152493925968
0.7627118644067796,0.051282051282051294,0.7567567567567569,0.7892630876958986,0.9566666666666666,0.7098791162984577,0.1334857796198371
0.6101694915254238,0.02564102564102566,0.31081081081081086,0.944981660553518,0.15333333333333332,0.6048353480616921,0.4271830784621981
0.6101694915254238,0.6153846153846154,0.8378378378378378,0.27409136378792925,0.5133333333333332,0.8424343476448519,0.9781334857796198
0.38983050847457623,0.6666666666666666,0.2702702702702703,0.8252750916972322,0.5699999999999998,0.6456857023759901,0.7680434471916535
0.6440677966101696,0.1282051282051282,0.1891891891891892,0.9039679893297765,0.52,0.015839933305544007,0.030441617836215518
0.8305084745762712,0.15384615384615385,0.02702702702702703,0.09003001000333438,0.6333333333333333,0.38516048353480614,0.3391453480062884
0.1694915254237288,0.8717948717948718,0.6216216216216216,0.025008336112037344,0.41000000000000014,0.054606085869112087,0.6564241817921965
0.0847457627118644,0.6923076923076923,0.5135135135135135,0.7732577525841948,0.06000000000000005,0.4464360150062525,0.9311133342861226
0.2033898305084746,0.10256410256410256,0.22972972972972971,0.7092364121373791,0.8466666666666667,0.4435181325552313,0.9672716878662284
0.847457627118644,0.5897435897435898,0.10810810810810811,0.8309436478826275,0.24333333333333362,0.3672363484785326,0.5876804344719164
0.11864406779661019,0.3076923076923077,0.3918918918918919,0.9399799933311102,0.6333333333333333,0.35598165902459344,0.13948835215092187
0.288135593220339,0.8717948717948718,0.6351351351351352,0.8622874291430476,0.9766666666666666,0.11671529804085035,0.6299842789767043
0.7457627118644068,0.8461538461538461,0.6891891891891893,0.6432144048016004,0.5,0.7744893705710711,0.1862226668572245
0.0847457627118644,0.15384615384615385,0.21621621621621623,0.2357452484161387,0.8199999999999998,0.862025844101709,0.2542518222095183
0.11864406779661019,0.6153846153846154,0.6351351351351352,0.4304768256085361,0.2833333333333332,0.3580658607753231,0.4406174074603402
0.2542372881355932,0.8717948717948718,0.10810810810810811,0.493831277092364,0.19000000000000017,0.6681950812838682,0.07203087037301703
0.6610169491525424,0.7692307692307692,0.9864864864864865,0.5571857285761921,0.8133333333333335,0.7682367653188829,0.9485493783049876
0.5254237288135594,0.9743589743589742,0.5675675675675677,0.16172057352450814,0.896666666666667,0.26969570654439345,0.8383592968415035
0.9322033898305084,0.41025641025641024,0.28378378378378377,0.9646548849616539,0.2200000000000002,0.21967486452688623,0.9969987137344576
0.13559322033898308,0.7435897435897436,0.7702702702702703,0.9059686562187395,0.8733333333333335,0.04460191746561071,0.42461054737744747
0.7966101694915255,0.051282051282051294,0.10810810810810811,0.513837945981994,0.24,0.7382242601083784,0.2802629698442189
0.847457627118644,0.15384615384615385,0.6486486486486487,0.6825608536178724,0.3733333333333335,0.6661108795331385,0.04916392739745601
0.8135593220338984,0.358974358974359,0.31081081081081086,0.1390463487829276,0.06333333333333346,0.36223426427678196,0.02829784193225665
0.423728813559322,0.641025641025641,0.7162162162162162,0.3504501500500166,0.10333333333333328,0.5506461025427261,0.9837073031299128
0.9830508474576272,0.8974358974358974,0.41891891891891897,0.43814604868289425,0.030000000000000027,0.2501042100875366,0.407603258539374
0.8644067796610169,0.717948717948718,0.41891891891891897,0.3481160386795598,0.07333333333333325,0.41684035014589416,0.6684293268543662
0.03389830508474578,0.07692307692307693,0.918918918918919,0.2507502500833611,0.77,0.12338474364318475,0.8809489781334858
0.22033898305084748,0.17948717948717952,0.3918918918918919,0.7142380793597864,0.5899999999999999,0.9182992913714048,0.436044018865228
0.38983050847457623,0.07692307692307693,0.7432432432432433,0.0066688896298766065,0.5100000000000002,0.22175906627761566,0.05416607117336003
0.6779661016949152,0.8461538461538461,0.3918918918918919,0.29609869956652207,0.5566666666666666,0.3126302626094206,0.7847648992425325
0.5254237288135594,0.10256410256410256,0.32432432432432434,0.6418806268756252,0.17333333333333334,0.8561900791996664,0.13105616692868371
0.5423728813559322,0.23076923076923078,0.9324324324324326,0.24541513837945977,0.81,0.40183409754064203,0.7483207088752322
0.27118644067796616,0.3846153846153846,0.05405405405405406,0.3514504834944981,0.2333333333333334,0.7878282617757397,0.2601114763470059
0.06779661016949151,1.0,0.5675675675675677,0.806268756252084,0.6099999999999999,0.5723218007503126,0.5293697298842361
0.6779661016949152,0.9743589743589742,0.6891891891891893,0.18406135378459482,0.9833333333333334,0.13964151729887464,0.08189223953122765
0.47457627118644063,0.8717948717948718,0.6081081081081081,0.17972657552517507,0.30333333333333345,0.421008753647353,0.6459911390595969
0.9491525423728813,0.8717948717948718,0.7837837837837839,0.08969656552184058,0.3666666666666667,0.24676948728636938,0.058739459768472224
0.2033898305084746,0.5897435897435898,0.8108108108108109,0.5148382794264754,0.4533333333333336,0.6365152146727804,0.3665856795769615
0.3728813559322034,0.46153846153846156,0.5405405405405406,0.3624541513837946,0.47666666666666657,0.43893288870362657,0.38659425468057745
0.9830508474576272,0.02564102564102566,0.8783783783783784,0.19473157719239742,0.39666666666666694,0.7615673197165487,0.3695869658425039
0.4915254237288136,0.9230769230769231,0.31081081081081086,0.19306435478492823,0.6933333333333334,0.25677365568987076,0.3490067171644991
0.6610169491525424,0.9487179487179487,1.0,0.07002334111370456,0.71,0.6440183409754066,0.25582392453908814
0.728813559322034,0.9743589743589742,0.29729729729729726,0.5301767255751917,0.77,0.8140892038349312,0.7134486208375019
0.15254237288135597,0.717948717948718,0.9324324324324326,0.38646215405135037,0.9466666666666668,0.8136723634847853,0.6392739745605258
0.9830508474576272,0.0,0.5540540540540541,0.5291763921307102,0.9199999999999999,0.9704043351396414,0.6858653708732314
0.13559322033898308,0.8205128205128205,0.5,0.42247415805268423,0.3766666666666665,0.5844101709045437,0.4686294126054023
0.1016949152542373,0.5384615384615384,0.21621621621621623,0.0820273424474825,0.15333333333333332,0.29553980825343884,0.13705873945976849
0.6949152542372882,0.8461538461538461,0.28378378378378377,0.2690896965655218,0.33999999999999986,0.6873697373905794,0.6818636558525082
0.1694915254237288,0.4358974358974359,0.8108108108108109,0.48249416472157375,0.7933333333333334,0.8482701125468946,0.447763327140203
0.5593220338983051,0.3333333333333333,0.33783783783783783,0.2777592530843614,0.8666666666666667,0.10921217173822428,0.9475489495498071
0.6101694915254238,0.9230769230769231,0.5270270270270271,0.3504501500500166,0.4933333333333336,0.09128803668195085,0.9096755752465342
0.576271186440678,0.17948717948717952,0.7297297297297297,0.04301433811270422,0.4533333333333336,0.6494372655273029,0.7470344433328568
0.7627118644067796,0.051282051282051294,0.20270270270270274,0.3761253751250417,0.5966666666666667,0.5802417674030846,0.8713734457624696
0.9322033898305084,0.46153846153846156,0.472972972972973,0.30676892297432473,0.19999999999999996,0.22884535223009583,0.6256967271687868
0.5423728813559322,0.358974358974359,0.7837837837837839,0.30010003334444807,0.19999999999999996,0.7565652355147978,0.36644276118336433
0.9661016949152543,0.0,0.6081081081081081,0.9159719906635544,0.046666666666666634,0.7690704460191746,0.06831499213948833
0.288135593220339,0.051282051282051294,0.5945945945945946,0.9673224408136043,0.22333333333333338,0.6598582742809502,0.7461769329712733
0.4576271186440678,0.717948717948718,0.31081081081081086,0.5201733911303767,0.45999999999999996,0.39391413088787,0.9942832642561097
0.0,0.17948717948717952,0.7432432432432433,0.6072024008002668,0.06333333333333346,0.08670279283034588,0.013291410604544807
0.30508474576271183,0.20512820512820512,0.7567567567567569,0.8189396465488497,0.023333333333333428,0.771988328470196,0.24910676004001714
0.6949152542372882,0.717948717948718,0.5810810810810811,0.7099033011003666,0.8833333333333333,0.6369320550229263,0.13520080034300413
0.6610169491525424,0.717948717948718,0.7702702702702703,0.7009003001000331,0.14666666666666694,0.6848686952897041,0.9021009003858795
0.7796610169491525,0.5897435897435898,0.6216216216216216,0.5931977325775257,0.5133333333333332,0.10712796998749485,0.6194083178505072
0.6271186440677966,0.6153846153846154,0.17567567567567566,0.7302434144714904,0.5666666666666669,0.9316381825760733,0.18236387023009865
0.1694915254237288,0.6923076923076923,0.21621621621621623,0.8659553184394797,0.6299999999999999,0.8570237598999584,0.7713305702443904
0.27118644067796616,0.3333333333333333,0.2432432432432433,0.5288429476492162,0.6233333333333335,0.08253438932888713,0.7490353008432185
0.5423728813559322,0.0,0.9459459459459459,0.6432144048016004,0.47666666666666657,0.10045852438516045,0.4087466056881521
0.2033898305084746,0.717948717948718,0.6621621621621622,0.8006002000666887,0.6533333333333333,0.9041267194664442,0.9076747177361726
0.3728813559322034,0.8717948717948718,0.7702702702702703,0.8302767589196398,0.9733333333333332,0.20091704877032102,0.6072602543947405
0.050847457627118675,0.9230769230769231,0.8378378378378378,0.3331110370123373,0.28666666666666685,0.5677365568987078,0.15263684436186936
0.7457627118644068,0.6923076923076923,0.21621621621621623,0.634211403801267,0.4966666666666666,0.017090454355981666,0.8925253680148635
0.6440677966101696,0.8205128205128205,0.9324324324324326,0.1663887962654218,0.3833333333333333,0.7398916215089619,0.5881091896527082
0.8644067796610169,0.4871794871794872,0.9459459459459459,0.9889963321107034,0.47666666666666657,0.22967903293038772,0.44147491782192366
0.3220338983050848,0.8717948717948718,0.8243243243243245,0.45615205068356107,0.020000000000000018,0.010837849103793373,0.9744176075460911
0.8813559322033899,1.0,0.08108108108108109,0.6698899633211068,0.5133333333333332,0.24343476448520218,0.34171787909103907
0.23728813559322037,0.9487179487179487,0.8378378378378378,0.2934311437145715,0.2300000000000002,0.5102125885785742,0.6358439331141919
0.2542372881355932,0.9230769230769231,0.9729729729729731,0.7692564188062687,0.41000000000000014,0.9341392246769484,0.7999142489638416
0.11864406779661019,0.051282051282051294,0.43243243243243246,0.3887962654218072,0.9533333333333336,0.18132555231346403,0.7407460340145777
0.13559322033898308,0.1282051282051282,0.0,0.7579193064354786,0.35333333333333306,0.3959983326385994,0.7524653422895526
0.576271186440678,0.3333333333333333,0.04054054054054057,0.16405468489496494,0.21666666666666679,0.6894539391413088,0.19951407746176936
0.01694915254237289,0.5641025641025641,0.5810810810810811,0.25508502834278085,0.3900000000000001,0.6665277198832846,0.8870944690581677
0.3389830508474576,0.17948717948717952,0.5135135135135135,0.10603534511503832,0.016666666666666607,0.13463943309712378,0.20094326139774193
0.3728813559322034,0.5897435897435898,0.31081081081081086,0.8126042014004666,0.7033333333333336,0.20258441017090456,0.3961697870515935
0.1016949152542373,0.2564102564102564,0.7702702702702703,0.5961987329109701,0.7666666666666666,0.2367653188828679,0.20851793625839649
0.3728813559322034,0.3076923076923077,0.1891891891891892,0.6882294098032677,0.5433333333333334,0.1117132138390996,0.22952694011719305
0.6440677966101696,0.358974358974359,0.5675675675675677,0.3554518172724241,0.5166666666666666,0.6248436848686953,0.9768472202372445
0.1864406779661017,0.8974358974358974,0.7837837837837839,0.7979326442147381,0.9366666666666665,0.9299708211754898,0.22752608260683144
0.8813559322033899,0.15384615384615385,0.22972972972972971,0.38912970990330115,0.5266666666666668,0.037098791162984646,0.499213948835215
0.9830508474576272,0.7948717948717948,0.2567567567567568,0.6358786262087361,0.3333333333333335,0.6411004585243851,0.34243247105902525
0.38983050847457623,0.3333333333333333,0.2432432432432433,0.952650883627876,0.9199999999999999,0.05418924551896631,0.6395598113477206
0.1694915254237288,0.7692307692307692,0.8378378378378378,0.3194398132710902,0.44999999999999973,0.9937473947478117,0.2896955838216379
0.9830508474576272,0.46153846153846156,0.5270270270270271,0.7899299766588863,0.6166666666666667,0.11546477699041269,0.8209232528226382
0.0,0.9487179487179487,0.3513513513513514,0.4954984994998332,0.033333333333333215,0.8211754897874115,0.8156352722595397
0.3220338983050848,0.23076923076923078,0.2567567567567568,0.13604534844948313,0.8066666666666666,0.3509795748228428,0.2418179219665571
0.9152542372881356,0.8717948717948718,0.7162162162162162,0.8459486495498498,0.24,0.8632763651521467,0.5756752894097472
0.35593220338983056,0.4358974358974359,1.0,0.004001333777925942,0.71,0.491871613172155,0.7528940974703444
0.6779661016949152,0.9487179487179487,0.0,0.8026008669556519,0.6166666666666667,0.32763651521467274,0.3984564813491496
0.44067796610169496,0.051282051282051294,0.09459459459459463,0.43647882627542506,0.3599999999999999,0.7453105460608587,0.0032871230527368733
0.1864406779661017,0.6153846153846154,0.3918918918918919,0.918972990996999,0.3566666666666669,0.05960817007086283,0.9092468200657424
0.7627118644067796,0.46153846153846156,0.44594594594594594,0.05768589529843282,0.09333333333333349,0.48686952897040436,0.7568958124910676
0.8813559322033899,0.02564102564102566,0.7297297297297297,0.027342447482494148,0.6266666666666665,0.03959983326385996,0.08903815921109043
0.3389830508474576,0.15384615384615385,0.9054054054054054,0.005668556185395135,0.3766666666666665,0.7740725302209253,0.9932828355009291
0.9322033898305084,0.15384615384615385,0.8513513513513514,0.9943314438146047,0.6766666666666667,0.8682784493538973,0.8899528369301128
0.9491525423728813,1.0,0.8648648648648648,0.4608202734244748,0.8766666666666665,0.7890787828261776,0.4140345862512505
0.8644067796610169,0.8461538461538461,0.9459459459459459,0.7782594198066022,0.40666666666666673,0.9478949562317633,0.7030155781049021
0.1694915254237288,0.9230769230769231,0.5405405405405406,0.41613871290430143,0.20999999999999996,0.23593163818257612,0.9085322280977561
0.6779661016949152,0.7692307692307692,0.918918918918919,0.034011337112370754,0.8566666666666669,0.41350562734472707,0.26225525225096463
0.6440677966101696,0.02564102564102566,0.09459459459459463,0.6415471823941312,0.2333333333333334,0.5794080867027926,0.989995712448192
0.711864406779661,0.358974358974359,0.5135135135135135,0.20340113371123703,0.16000000000000014,0.6448520216756981,0.0508789481206231
0.9322033898305084,0.3846153846153846,0.2567567567567568,0.7585861953984661,0.6433333333333331,0.4276781992496874,0.24124624839216807
0.6440677966101696,0.3076923076923077,0.6081081081081081,0.6945648549516503,0.3900000000000001,0.9608170070862858,0.38459339717021584
0.576271186440678,0.0,0.28378378378378377,0.2277425808602867,0.9766666666666666,0.02334305960817007,0.584107474631985
0.6610169491525424,0.7948717948717948,0.5945945945945946,0.9406468822940979,0.5100000000000002,0.7869945810754482,0.8023438616549949
0.7457627118644068,0.8974358974358974,0.6486486486486487,0.8826275425141712,0.2466666666666668,0.2426010837849104,0.24567671859368306
0.7796610169491525,0.3333333333333333,0.9054054054054054,0.7232410803601199,0.7933333333333334,0.5689870779491453,0.9705588109189653
0.8983050847457628,0.8205128205128205,0.1891891891891892,0.12704234744914972,0.3900000000000001,0.7586494372655272,0.10933257110190076
0.6101694915254238,0.9743589743589742,0.8783783783783784,0.8029343114371457,0.8466666666666667,0.9791579824927052,0.4191796484207518
0.6779661016949152,0.9230769230769231,0.44594594594594594,0.024341447149049678,0.15666666666666673,0.8636932055022926,0.13034157496069748
0.1864406779661017,0.6666666666666666,0.13513513513513514,0.026008669556518815,0.27333333333333343,0.9412255106294287,0.10204373302844072
0.4576271186440678,0.10256410256410256,0.7837837837837839,0.7012337445815271,0.9499999999999997,0.6573572321800751,0.6238387880520222
0.5932203389830508,0.28205128205128205,0.43243243243243246,0.22440813604534843,0.5733333333333333,0.6827844935389746,0.8543661569243963
0.8813559322033899,0.17948717948717952,0.918918918918919,0.07302434144714903,0.08666666666666667,0.06794497707378067,0.8226382735458051
0.050847457627118675,0.9487179487179487,0.4864864864864865,0.952317439146382,0.10000000000000009,0.6602751146310963,0.5160783192796912
0.35593220338983056,0.28205128205128205,0.918918918918919,0.01733911303767921,0.5100000000000002,0.4064193413922468,0.4150350150064313
0.8305084745762712,0.6923076923076923,0.06756756756756754,0.8272757585861954,0.9899999999999998,0.31513130471029593,0.6931542089466916
0.5423728813559322,0.23076923076923078,0.9459459459459459,0.47049016338779587,0.7399999999999998,0.7232180075031263,0.003572959839931389
1.0,0.10256410256410256,0.5,0.7109036345448483,0.44999999999999973,0.8920383493122133,0.0
0.5593220338983051,0.7948717948717948,0.05405405405405406,0.5891963987995998,0.5100000000000002,0.7907461442267609,0.347291696441332
0.9661016949152543,0.5384615384615384,0.0,0.7359119706568855,0.5033333333333334,0.6544393497290539,0.2536801486351293
0.576271186440678,0.9487179487179487,0.7027027027027027,0.6568856285428475,0.5733333333333333,0.5435598165902458,0.06702872659711301
0.7627118644067796,0.0,0.31081081081081086,0.4044681560520172,0.8766666666666665,0.948311796581909,0.3621552093754466
0.3728813559322034,1.0,0.13513513513513514,0.5725241747249084,0.8799999999999999,0.7548978741142143,0.9594111762183792
0.5423728813559322,0.9230769230769231,0.7027027027027027,0.2234078026008669,0.0033333333333334103,0.30429345560650267,0.1314849221094755
0.711864406779661,1.0,0.5270270270270271,0.27109036345448473,0.6600000000000001,0.389328887036265,0.1636415606688581
0.9491525423728813,0.641025641025641,0.2432432432432433,0.7415805268422806,0.13666666666666671,0.8045018757815754,0.46519937115906823
0.5932203389830508,0.5641025641025641,0.9864864864864865,0.36845615205068355,0.05666666666666664,0.5043768236765318,0.5786765756752894
0.5932203389830508,0.41025641025641024,0.1216216216216216,0.21073691230410135,0.023333333333333428,0.11754897874114212,0.14634843504359013
0.9830508474576272,0.358974358974359,0.8513513513513514,0.0713571190396799,0.9966666666666666,0.24676948728636938,0.7730455909675573
0.03389830508474578,0.23076923076923078,0.3513513513513514,0.23241080360120037,0.79,0.45268862025844103,0.4959268257824782
0.9152542372881356,0.5897435897435898,0.28378378378378377,0.8059353117705901,0.24,0.7644852021675699,0.7194511933685863
0.9830508474576272,0.41025641025641024,0.7972972972972973,0.8666222074024674,0.7033333333333336,0.7503126302626093,0.5640988995283693
0.1694915254237288,0.4871794871794872,0.04054054054054057,0.31277092364121367,0.48,0.09879116298457702,0.38759468343575826
0.4576271186440678,0.23076923076923078,0.5270270270270271,0.45081693897965985,0.07666666666666688,0.5172988745310545,0.835358010575961
0.3728813559322034,0.8461538461538461,0.9054054054054054,0.48249416472157375,0.9899999999999998,0.9487286369320549,0.3338573674431899
0.7627118644067796,0.2564102564102564,0.09459459459459463,0.183727909303101,0.6533333333333333,0.656940391829929,0.691867943404316
0.5084745762711864,0.23076923076923078,0.5810810810810811,0.39546515505168384,0.17333333333333334,0.21467278032513537,0.6231241960840359
1.0,0.5384615384615384,0.05405405405405406,0.8042680893631209,0.13666666666666671,0.6556898707794914,0.9562669715592396
0.728813559322034,0.6666666666666666,0.41891891891891897,0.618206068689563,0.4166666666666665,0.29470612755314707,0.3112762612548235
0.0847457627118644,0.17948717948717952,0.4054054054054054,0.6732244081360452,0.81,0.7536473530637764,0.5432328140631699
0.9152542372881356,0.051282051282051294,0.28378378378378377,0.9296432144048017,0.3933333333333331,0.20216756982075867,0.07117336001143343
0.6779661016949152,0.9487179487179487,0.8378378378378378,0.9896632210736911,0.54,0.8320133388912045,0.08317850507360292
0.7457627118644068,0.10256410256410256,0.06756756756756754,0.06835611870623542,0.31333333333333346,0.06210921217173815,0.9416892954123197
0.7796610169491525,0.5897435897435898,0.7297297297297297,0.2577525841947315,0.7933333333333334,0.1763234681117133,0.4529083893097042
0.5084745762711864,0.23076923076923078,0.9459459459459459,0.20106702234078022,0.2200000000000002,0.24385160483534807,0.0876089752751179
0.7966101694915255,0.10256410256410256,0.7297297297297297,0.8866288762920973,0.5699999999999998,0.27303042934556077,0.9479777047305988
0.728813559322034,0.20512820512820512,0.8243243243243245,0.2847615871957318,0.8166666666666669,0.4572738641100458,0.0320137201657853
0.2542372881355932,0.46153846153846156,0.2432432432432433,0.7705901967322439,0.8433333333333333,0.8824510212588579,0.2545376589967128
0.15254237288135597,0.5897435897435898,0.32432432432432434,0.47149049683227734,0.3866666666666667,0.5402250937890787,0.8732313848792339
0.9830508474576272,0.3846153846153846,0.013513513513513487,0.22474158052684223,0.8566666666666669,0.27594831179658197,0.8519365442332429
0.9491525423728813,0.9743589743589742,0.10810810810810811,0.9003001000333444,0.9233333333333333,0.7482284285118801,0.6615692439616978
0.47457627118644063,0.41025641025641024,0.6891891891891893,0.6332110703567855,0.7633333333333332,0.9107961650687786,0.7394597684722024
0.6610169491525424,0.41025641025641024,0.5135135135135135,0.8092697565855285,0.1166666666666667,0.8907878282617756,0.17864799199656994
0.9661016949152543,0.5384615384615384,0.5135135135135135,0.5778592864288095,0.8133333333333335,0.17090454355981666,0.4800628840931828
0.7966101694915255,0.3333333333333333,0.43243243243243246,0.4684894964988329,0.9899999999999998,0.7999166319299706,0.4231813634414749
0.6779661016949152,0.358974358974359,0.2567567567567568,0.9659886628876291,0.7399999999999998,0.09670696123384748,0.19351150493068453
0.47457627118644063,0.07692307692307693,0.7027027027027027,0.043681227075691886,0.8033333333333332,0.6511046269278864,0.28840931827926247
0.8644067796610169,0.5384615384615384,0.9594594594594595,0.35411803934644875,0.45666666666666655,0.09545644018340971,0.6399885665285123
0.6440677966101696,0.8717948717948718,0.17567567567567566,0.06368789596532176,0.29333333333333345,0.9766569403918299,0.8553665856795769
0.11864406779661019,0.6923076923076923,0.20270270270270274,0.4644881627209069,0.5100000000000002,0.49395581492288465,0.37716164070315844
0.847457627118644,0.6153846153846154,0.13513513513513514,0.7185728576192063,0.21666666666666679,0.042517715714881166,0.6415606688580822
0.8135593220338984,0.5384615384615384,0.8378378378378378,0.18672890963654548,0.25,0.06669445602334312,0.6770044304702014
0.8305084745762712,0.0,0.3513513513513514,0.17205735245081694,0.06333333333333346,0.08461859107961656,0.6397027297413176
0.6440677966101696,0.17948717948717952,0.06756756756756754,0.5661887295765253,0.6699999999999999,0.9349729053772404,0.16449907103044165
0.7627118644067796,0.3333333333333333,0.45945945945945954,0.2834278092697566,0.3266666666666669,0.3772405168820341,0.8712305273688723
0.4067796610169492,0.10256410256410256,0.6756756756756758,0.012337445815271741,0.033333333333333215,0.41392246769487273,0.1737887666142633
0.8305084745762712,0.358974358974359,0.8378378378378378,0.20306768922974322,0.5866666666666664,0.43893288870362657,0.13277118765185075
0.8135593220338984,0.1282051282051282,0.6621621621621622,0.1347115705235078,0.9100000000000001,0.5047936640266777,0.8965270830355865
0.8135593220338984,0.3333333333333333,0.20270270270270274,0.5208402800933645,0.3566666666666669,0.7173822426010839,0.0072888380734600355
0.8813559322033899,0.5384615384615384,0.7297297297297297,0.5698566188729575,0.9266666666666667,0.8220091704877031,0.40946119765613825
0.13559322033898308,0.3333333333333333,0.6216216216216216,0.060020006668889625,0.4166666666666665,0.2392663609837432,0.8868086322709732
0.22033898305084748,0.9743589743589742,0.5675675675675677,0.32744248082694233,0.4833333333333334,0.9057940808670277,0.9979991424896384
0.06779661016949151,0.9743589743589742,0.02702702702702703,0.5165055018339446,0.9499999999999997,0.12713630679449772,0.4028869515506646
0.27118644067796616,0.2564102564102564,0.0,0.5555185061687229,0.9866666666666668,0.8124218424343477,0.25067886236958686
0.30508474576271183,0.8974358974358974,0.7432432432432433,0.3404468156052017,0.7966666666666664,0.5114631096290121,0.8289266828640847
0.13559322033898308,0.051282051282051294,0.7162162162162162,0.726908969656552,0.010000000000000231,0.5223009587328054,0.45090753179934256
